index,charName,imgName,dialog,animation,location,sound,bgmusic,bg,extra1
1,진월,,(사냥꾼들이 나와 같은 사람들을 죽였었다고?),,left,,stage2_bgm,forest2,
2,진월,,(아니면 그냥 구미호 님이 거짓말을 하는 걸까?),,left,,stage2_bgm,forest2,
3,진월,,(아냐! 정신 차려!),,left,,stage2_bgm,forest2,
4,진월,,(선배들의 목숨이 위험할지 모를 처지에!),,left,,stage2_bgm,forest2,
5,진월,,(흔적부터 계속 찾고 생각해!),,left,,stage2_bgm,forest2,
6,진월,,다행히 흔적이 계속 이어지네요.,,left,,stage2_bgm,forest2,
7,foxName,fox_normal,…,,right,,stage2_bgm,forest2,
8,내레이션,,아까부터 구미호는 말이 없었다,,,,stage2_bgm,forest2,
9,내레이션,,뭔가 생각이 많아 보기이기도 하고,,,,stage2_bgm,forest2,
10,내레이션,,뭔가… 두려운 기분이 느껴진다,,,,stage2_bgm,forest2,
11,내레이션,,꼭 뭐랄까…,,,,stage2_bgm,forest2,
12,내레이션,,미리 고인에 대해 추모하는 듯한….,,,,stage2_bgm,forest2,
13,,,,black_out,,,stage2_bgm,forest2,
14,,,서` 선배…,,left,,stage2_bgm,forest2,진월과 구미호 일러스트가 나란히 왼쪽에 배치
15,내레이션,,선배들을 찾았다,,,,stage2_bgm,forest2,
16,내레이션,,물론` 전부는 아니고 셋뿐이지만.,,,,stage2_bgm,forest2,
17,내레이션,,아니 정말로 셋인가?,,,,stage2_bgm,forest2,
18,내레이션,,팔다리가 없는 것도 있어서 확실치가 않다.,,,,stage2_bgm,forest2,
19,내레이션,,그리고… 무엇보다 움직이지 않았다.,,,,stage2_bgm,forest2,
20,내레이션,,어쩌면 영원히…,,,,stage2_bgm,forest2,
21,내레이션,,그리고` 선배들을 그리 만든 존재가 우릴 내려다보았다.,,,,stage2_bgm,forest2,
22,장인,giant_normal,너 웃기다,,right,,stage2_bgm,forest2,
23,장인,giant_normal,내가 먼저 보냈는데.,,right,,stage2_bgm,forest2,
24,장인,giant_normal,굳이 내게 왔다.,,right,,stage2_bgm,forest2,
25,foxName,fox_normal,네가 그 요괴들이 같이 협공하면 안 되니까.,,left,,stage2_bgm,forest2,
26,장인,giant_normal,그런가? 역시 똘똘하다` 여우.,,right,,stage2_bgm,forest2,
27,장인,,,tremble,,giant_foot,stage2_bgm,forest2,화면 전체가 흔들림
28,장인,giant_normal,흠? 옆의 작은 인간.,,right,,stage2_bgm,forest2,
29,장인,giant_normal,차림새 사냥꾼. 또 있었나?,,right,,stage2_bgm,forest2,
30,장인,giant_normal,그리고 여우랑 같이 있다?,,right,,stage2_bgm,forest2,
31,장인,giant_normal,하하` 여우. 설마 또 작은 인간 편?,,right,,stage2_bgm,forest2,
32,foxName,fox_normal,난 누구의 편도 아냐.,,left,,stage2_bgm,forest2,
33,foxName,fox_normal,그저 내가 잃어버린 걸 찾으러 왔다,,left,,stage2_bgm,forest2,
34,장인,giant_normal,거짓말.,,right,,stage2_bgm,forest2,
35,장인,giant_normal,역시. 여우는 개다.,,right,,stage2_bgm,forest2,
36,장인,giant_normal,개` 작은 인간에게 꼬리 살랑 살랑 흔든다.,,right,,stage2_bgm,forest2,
37,장인,giant_normal,작은 인간에게 상처받아도 여전히 꼬리 흔든다.,,right,,stage2_bgm,forest2,
38,장인,giant_normal,개버릇 남 못 준다. 훌륭한 개.,,right,,stage2_bgm,forest2,
39,foxName,fox_angry,네 혀를 잘게 잘라주마.,,left,,boss2_bgm,forest2,
40,,,,,,,,,
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,,,,,,,,,
61,,,,,,,,,
62,,,,,,,,,
63,,,,,,,,,
64,,,,,,,,,
65,,,,,,,,,
66,,,,,,,,,
67,,,,,,,,,
68,,,,,,,,,
69,,,,,,,,,
70,,,,,,,,,
71,,,,,,,,,
72,,,,,,,,,
73,,,,,,,,,
